Source Text,Predicted Neutral Text,wmd
"in 1960, following his returm from military service, the various ""yes men"" and employees hired by elvis presley to handle security and his concert tours were affectionately dubbed the ""memphis mafia"" by the news media.","in 2003, bridges hself starred as an fbi agent in the summer drama the agency , aired on cbs.",0.22532031973290836
"mark concludes his post saying he thinks ""that many if not most of the complaints directed against g&m are motivated in part by ideological disagreement -- just as much of the praise for their work is motivated by ideological agreement.",this text does not contain detectable subjective bias.,0.309109680276086
"both drivers never even got near a good enough time to make it to the grid , as they struggled in the difficult-handling cars.","after a late start to the season caused by injuries, grosjean had a successful in gp2 , only losing out on the title at the final race .",0.22994738588392424
"san antonio spurs superstar tim duncan is considered an ""international"" player because he was born in the united states virgin islands even though he, like all other usvi natives, is a u.s. citizen by birth, and also has played for the u.s. national team.","founded in 1968 by archeologist david holly, the society is based on the belief that in a world of change the wisdom of the salvadoran people can endure and can lead to a new commitment for god's colorblind society.",0.25436507457676655
"with few exceptions (such as robert m. price), scholars in the fields of biblical studies and history agree that jesus was a jewish teacher from galilee who was regarded as a healer, was baptized by john the baptist, was accused of sedition against the roman empire, and on the orders of roman governor pontius pilate was sentenced to death by crucifixion.","with some exceptions (such as robert m. price), scholars in the fields of biblical studies and history agree that jesus was a jewish teacher from galilee who was regarded as a healer, was baptized by john the baptist, was accused of sedition against the roman empire, and on the orders of roman governor pontius pilate was sentenced to death by crucifixion.",0.01141679957118639
"micah stock (born december 31, 1988) is a tony award-nominated american actor.","listed in alphabetical order, they are: bo burnham, rob corddry, julie delpy, kaitlyn dever, danny devito, glenn howerton, mae whitman and jermaine fowler.",0.33322432414684133
"the cold war was the continuing state of conflict, tension and competition that existed after world war ii between the soviet union and its satellites and the powers of the western world under the leadership of the united states from the mid-1940s to the early 1990s.","the cold war was the continuing state of conflict, tension and competition that existed after world war ii between the communist bloc and the powers of the western world under the leadership of the united states from the mid-1940s to the early 1990s.",0.052100012657778305
"but if you read the actual criticism from ed bott and george ou, they never attacked the slides and only criticize what guttmann has published in his original paper.","but according to proponents ed bott and george ou, they never attacked the slides and only criticize what guttmann has published in his original paper.",0.09394081765492288
"despite this acceptance, the russian federation lacked the military and political power of the former soviet union.",the russian federation has only a fraction of the military and political power of the former soviet union.,0.15515040280972336
"may 14 at a press conference, john lennon and paul mccartney introduce the beatles' new business concept, apple corps, ltd., a disastrously mismanaged entertainment company that included a recording studio, a record label, and clothing store.","may 14 at a press conference, john lennon and paul mccartney introduce the beatles' new business concept, apple corps, ltd., a company that included a recording studio, a record label, and clothing store.",0.05509650654308759
"independent schools, as compared with maintained schools, are generally characterised by more individual teaching by better teachers ; much better pupil-teacher ratios at around 9:1. ; longer teaching hours (sometimes including saturday morning teaching) and homework, though shorter terms; more time for organised sports and extra-curricular activities; more emphasis on traditional academic subjects such as maths, classics and modern languages; a broader view of education than that prescribed by the national curriculum, to which state school education is in practice limited; more emphasis on achievement, whether academic, sporting, musical, dramatic, artistic, or otherwise; and historical buildings and school traditions.","the school was originally funded by the swiss-american multimillionaire oilman disney artist t. boone pickens and managed by london businessman R. philip martin, until martin's retirement in 2002 and the subsequent appointment of mrs. susan douglas as headmistress.text does not contain detectable subjective bias.",0.1555332130780536
"andy bernard is the irritating frat-boy-type regional director in charge of sales, who competes with dwight for the position, title, and the attention of michael.","there seems to be a lack of talent around the office except for perhaps jim, a young sales representative who is engaged to pam, the receptionist.",0.23021456449020777
the israeli army also heavily targeted plo positions in south lebanon without succeeding in silencing palestinian rocket launchers and guns.,the israeli army also heavily targeted plo positions in south lebanon without success in fully silencing palestinian rocket launchers and guns.,0.05855940815204409
anatolia corresponds to the western two-thirds of the asian part of turkey.,anatolia corresponds to the asian part of turkey.,0.11893652820386917
"shuttleworth claimed to be the first african in space, but patrick baudry , a cameroon ian french astronaut , holds that title .","originally a military pilot, on his research and test flying in early 90s swiss patrick baudry later served as a back-up astronaut for the first joint frano-soviet spaceflights in the 1970s the so by the letter of strict meritocratic retrospect he might have flown before shuttleworth .",0.16656172394482194
"complementarianism is a theological view held by some in christianity, judaism, and islam,<!--","egalitarianism is a theological view in christianity, which holds that there are no biblically-mandated spiritual gender roles in leadership in the church.",0.17916786345405294
"ammukutty, better known as ammu swaminathan, a social worker and independence activist from the prominent vadakkath family of anakkara in palghat, kerala.","ammukutty, better known as ammu swaminathan, a social worker and independence activist from the vadakkath family of anakkara in palghat, kerala.",0.03656449944858169
the united bermuda party (ubp) is a centrist political party in bermuda.,the progressive labour party (plp) is a political party in bermuda .,0.2347855399483606
"bob velke (born 1961 in alexandria, virginia,usa) is well regarded as a visionary in the genealogy field.","it is widely said that the first computer virus was written in 1983, by fred cohen, and was called 'brain'.",0.30274398106481903
"william f. friedman, us, introduced statistical methods into cryptography , can claim title of founder of modern cryptography.","william f. friedman, us, introduced statistical methods into cryptography ; some people consider him a founder of modern cryptography.",0.09098977214432721
"the second silesian uprising was the second out of three uprisings of the polish people in the upper silesia region against the occupying german forces in order to liberate the region and join to poland, which had regained her independence after the world war i (1914-1918).","the second silesian uprising was the second out of three uprisings of the polish people in the upper silesia region against the german forces in order to separate the region from germany and become part of poland, which had regained independence after the world war i (1914-1918).",0.04956289427694132
"his role has been controversial, and the serbian media have made a number of allegations of improper conduct against him.","his role has been controversial, and some serbian media sources have made allegations of improper conduct against him.",0.05693818403133404
"due to their geographic location, they have often been in close contact with the persians, while religiously most pashtuns, according to archaeological evidence, were most likely buddhist and zoroastrian with small minorities of pagans, hindus, and jews prior to the coming of arab muslim invaders in the 8th century ce.","during the 7th century persian-pashtun conversion to islam, baffa, a persian commander hailing from modern day afghanistan, was the first member of the pashtun ethnolinguistic group to convert to islam through an arab sahaba named baqila .",0.14825760192706164
"the main theme appeared for the first time anywhere on vangelis' 1989 album ""themes.""","the film received mixed reviews from critics when it was released, although the visual effects were praised.",0.2885733587266414
"loss of control, constriction, overcrowding, high speeds/accelerations, height and other phobias produce anxiety that discourage use of public transport.","loss of control, constriction, overcrowding, high speeds/accelerations, height and other phobias may also prevent people from using public transport.",0.08371130845090788
"the remark caused a media firestorm, with drawing vociferous opposition from western governments, especially the u.s. government under george w. bush.","the russell-einstein manifesto greatly increased opposition to nuclear weapons testing, and was followed by a conference on its theme that was attended by many of the leading scientific figures, and concrete moves towards the cessation of nuclear testing.",0.1845239811537285
"when at drinking establishments, teetotalers (or teetotallers) either abstain from drinking completely, or ostentatiously consume non-alcoholic beverages such as water, juice, tea, coffee, virgin drinks, mocktails, and alcohol-free beer.","people motivated primarily by health concerns may choose not to drink alcohol either for short-term reasons (such as trying to lose weight) or long-term, by abstaining all or most of the time.",0.16616943414982768
"in the united states presidential election, 1860, abraham lincoln received only 10 percent of the state's votes, while 71 percent favored either john bell or stephen a. douglas, both of whom wanted the status quo to remain (douglas was to narrowly win the missouri vote over bellthe only state douglas carried besides new jersey) with the remaining 19 percent siding with southern democrat john c. breckinridge.","in the united states presidential election, 1860, abraham lincoln received only 10 percent of the state's votes, while 71 percent favored either john bell or stephen a. douglas, both of whom wanted the status quo to remain (douglas was to narrowly win the missouri vote over bell , the other . only one of two states douglas carried, besides new jersey) with the remaining 19 percent siding with southern democrat john c. breckinridge.",0.015861508100905666
"however, the association was assessed approximately $20,000 in back taxes on the pavilion, and was the subject of two civil rights complaints due to the civil union controversy .","the association was assessed approximately $20,000 in back taxes on the pavilion, and was the subject of two related civil rights complaints.",0.0909383583256824
"by saying that, he rejects the thesis of david glantz ' work , which portrays the soviet army as seriously unprepared for war.","by saying that, he rejects the interpretation of david glantz who portrays the soviet army as seriously unprepared for war.",0.08490105726405853
"these seven entities were highly leveraged and had $9 trillion in debt or guarantee obligations , an enormous concentration of risk ; yet they were not subject to the same regulation as depository banks.","these seven entities had a total of $9 trillion in debt or guarantee obligations and a high degree of leverage . that was an enormous concentration of risk , yet they were not subject to the same regulation as depository banks.",0.046172440862730785
"they carried out arrests and torture of political opponents, but were disbanded after the brutal us invasion in 1989.",the taliban were able to seize control of the northern part of the country as its old allies turned on it after the u.s. invasion .,0.17988887796105824
saudi arabia says that houthi rebels launch a missile targeting at the al-yamamah palace in the saudi capital city of riyadh.,houthis say that they launched a missile targeting at the al-yamamah palace in the saudi capital city of riyadh.,0.0923334742410465
"calzaghe was tentatively scheduled to fight former light heavyweight champion glen johnson in the featured bout of a 8 july, 2006 card at millennium stadium in cardiff, wales he was forced to withdraw from the fight when he re aggravated a hand injury , leading many to believe he ducked a fight with the dangerous johnson .",calzaghe successfully defended his titles five weeks later on 30 september by outpointing sakio bika over 12 rounds in a lacklustre fight .,0.2218801892790404
"his second wife, hermine (see below), actively petitioned the nazi government on her husband's behalf, but the scorn which adolf hitler felt for the man who had contributed to germany's greatest defeat, and his own desire for power would prevent wilhelms restoration.","his second wife, hermine (see below), actively petitioned the nazi government on her husband's behalf, but hitler regarded admiral wilhelm as a weak leader and the man who had caused germany's greatest defeat, and wilhelm's own desire for power would prevent wilhelms restoration.",0.09852864952358951
the church has a close relationship with st ignatius catholic primary school next door.,the school is next to the church.,0.2482270946223575
"(notice that even the nrsv speaks of ""the record ... with its legal demands"", which seems to indicate a law code rather than a charge sheet.)","(notice that even the nrsv speaks of ""the record ... with its legal demands"", which seems to indicate a law code rather than a charge sheet.)",0.0
"highly regarded by colleagues, he joined the department of the taoiseach, as finance officer in 1999.","he joined the department of the taoiseach, as finance officer in 1999.",0.15990905376053233
"as a result of a big ten scheduling anomaly , michigan and minnesota will not play in 2009 or 2010, the first break in the series since 1999.",michigan and michigan state first played in 1898.,0.2882539938069859
"monica hesse of the washington post stated that upon discovery of the hoax, bloggers, women, gays and lesbians, and syrians were unhappy, since a blog that claimed to be one of them was written by an american straight male.","as the episode unfolded however bloggers, women, gays and lesbians, and syrians were unhappy, since a blog that claimed to be one of them was written by an american straight male.",0.0946066600375575
"a spin-off of filmation's he-man and the masters of the universe series, she-ra was aimed primarily at a young female audience to counterbalance he-man's popularity with young males.","a spin-off of filmation's he-man and the masters of the universe series, she-ra was aimed primarily at a young female audience to complement he-man's popularity with young males.",0.038048904277645665
