True Neutral Text,Predicted Neutral Text,wmd
"since the finished product, if bottled, will produce a carbonated beverage , it provides a alternative to sweet soda drinks for children and adults.","since the finished product, if bottled, will produce a carbonated beverage it provides an alternative to sweet soda drinks for children and adults.",0.009143506804023795
the dukhang or assembly hall is a three-storied building housing the temple and the 8.3 m (27 ft) high golden buddha.,the dukhang or assembly hall is a three-storied building housing the temple and the 8.3&nbsp;m (27&nbsp;ft) high golden buddha.,0.09049869808077256
"other sources described the book as ""hagiographic,"" with author max boot saying he would have liked to have seen ""a more objective"" portrait of petraeus presented.","other sources described the book as ""hagiographic,"" with commentator max boot saying he would have liked to have seen ""a more objective"" portrait of petraeus presented.",0.03920878883969923
"it provides advisory services to businesses, nonprofit organizations, and governments, and is one of the big three management consulting firms.","it provides advisory services to businesses, nonprofit organizations, and governments, and is one of the largest management consulting firms.",0.03250455199173871
"the palmarian catholic church (one holy catholic apostolic and palmarian church) is a schismatic catholic church with its own, self-acclaimed pope, peter ii.","the palmarian catholic church (one holy catholic apostolic and palmarian church) is a schismatic catholic church with its own pope, peter ii.",0.052684570477485905
"henry iv and his advisor, the duc de sully continued the work of reconstruction and led france.","henry iv and his advisor, the duc de sully continued the work of reconstruction and led france into was considered a peaceful and prosperous age by 1600 .",0.11533589376350618
"after 1992's priest=aura, peter koppes departed the band and replacment drummer jay dee daugherty found other work, the church was now down to its two remaining founders, steve kilbey and marty willson-piper who soldiered on to create the majestic yet sometimes uneven sometime anywhere.","after 1992's priest=aura, peter koppes departed the band and replacment drummer jay dee daugherty found other work, the church was now down to its two remaining founders, steve kilbey and marty willson-piper who soldiered on to create the sometimes uneven sometime anywhere.",0.02514251528652197
"dana reeve died on march 6, 2006, before the film was completed.","dana reeve died on march 6, 2006, before the film was completed.",0.0
positioning the deceased so that when the face or body is turned to the right side it faces mecca.,positioning the deceased so that when the face or body is turned to the right side it faces mecca ( makkah) .,0.05219179338054119
"they asked specifically who had written these books: according to tradition their author was moses, but these critics noticed and then wrote about what they believed to be many contradictions and inconsistencies , which in their minds made the mosaic authorship tradition improbable.","they asked specifically who had written these books: according to tradition their author was moses, but these critics noticed and then wrote about what they believed to be many contradictions and inconsistencies , which in their minds made the mosaic authorship tradition less probable.",0.017885207399211116
this led florida state player sam cassell to say that the dean dome is not a duke kind of crowd.,this led florida state player sam cassell to say that the dean dome is not a raucous crowd.,0.10508485153372327
these seven entities were highly leveraged and had $9 trillion in debt or guarantee obligations; yet they were not subject to the same regulation as depository banks.,these seven entities were highly leveraged and had $9 trillion in debt or guarantee obligations; they were not subject to the same regulation as depository banks.,0.016993403642397535
"david brandt berg (18 february, 1919 - october 1994), frequently known by the pseudonym moses david, was the founder and leader of the religious movement , children of god, also called ""the family international"".","david brandt berg (18 february, 1919 - october 1994), frequently known by the pseudonym moses david, was the founder and leader of the religious movement , children of god, also called ""the family international"".",0.0
"aleksandr blok metamorphosed pushkin's poem into his own ""o podvigakh, o doblestyakh, o slave..."", while mikhail glinka set the poem to music and dedicated the result to kern's daughter catherine.","blok metamorphosed pushkin's poem into his own ""o podvigakh, o doblestyakh, o slave..."", while mikhail glinka set the poem to music and dedicated the result to kern's daughter catherine.",0.027339615555064496
"kjetil person siem (born september 29, 1960) is a norwegian businessperson, journalist, author and sports official.","kjetil person siem (born september 29, 1960) is a norwegian businessman, journalist, author and sports official.",0.04037840166532551
the term gnu/linux is used by some to refer to the linux operating system when the linux kernel is distributed with a gnu userland.,the term gnu/linux is used by some to refer to the linux operating system when the linux kernel is distributed with a gnu userland.,0.0
he is also known for his portrayal of herbert pocket in great expectations (1946).,he is also known for his portrayal of herbert pocket in great expectations (1946).,0.0
"the bush administration has criticized icc's lack of checks and balances, while some counter that the us administration itself has denied such checks and balances to terror suspects.","the bush administration has criticized icc's lack of checks and balances, while some counter that the us administration itself has denied such checks and balances to terror suspects.",0.0
"daniel koren is a brooklyn-based musician, comedian and director.","daniel koren is a musician, comedian and director.",0.11593552075575823
"irwin shot a second round of 62 at pinehurst for a 15-under par opening 36-hole total of 127, which was the best in any pga tour event for over a decade.",he won the mvp despite missing a third of the games.,0.37829904346331866
"as the u.s. government remains the most active proponent of the ""rogue state"" expression, the term has received much criticism from those who disagree with u.s. foreign policy.","as the u.s. government is often accused of carrying on many of the activities associated with ""rogue states"" , the term has received much criticism from those who disagree with u.s. foreign policy.",0.1050876409985408
"because of the genetic prepotency of the ancient breed, the akhal-teke has been used for developing new breeds, most recently the nez perce horse (appaloosa x akhal-teke).","the akhal teke 's purity of bloodline and proven endurance has led to some of the most recent breeds, such as the nez perce horse (appaloosa x akhal-teke) and of course helped improve many existing ones through siring.",0.16833686620078422
"after attaining the state of clear, a person may go on to study the operating thetan levels, in which scientologists allegedly remove their body thetans (souls attached to or making up the body).","after attaining the state of clear, a person may go on to study the operating thetan levels, in which scientologists believe they remove their body thetans (souls attached to or making up the body).",0.04017602467458172
"in the united states presidential election, 1860, abraham lincoln received only 10 percent of the state's votes, while 71 percent favored either john bell or stephen a. douglas, both of whom wanted the status quo to remain (douglas was to narrowly win the missouri vote over bellonly one of two states douglas carried , besides new jersey) with the remaining 19 percent siding with southern democrat john c. breckinridge.","in the united states presidential election, 1860, abraham lincoln received only 10 percent of the state's votes, while 71 percent favored either john bell or stephen a. douglas, both of whom wanted the status quo to remain (douglas was to narrowly win the missouri vote over bellonly one of two states douglas carried , besides new jersey) with the remaining 19 percent siding with southern democrat john c. breckinridge.",0.0
"swift's ministry of today and church was later reconstituted and is now run by a council including pastor jonathan williams of atlanta, ga.","swift's ministry of today and church was later reconstituted and is now run by a council including pastor jonathan williams of atlanta, ga.",0.0
"without compensation, the rebate tariff will be reduced by 33% to 40 cents a kilowatt hour from july 1, 2011 through to the conclusion of the scheme in 2016. the nsw solar power industry has reacted with shock that the government would override existing commercial contracts with retrospective legislation.","without compensation, the rebate tariff will be reduced by 33% to 40 cents a kilowatt hour from july 1, 2011 through to the conclusion of the scheme in 2016.",0.13271990487680208
it primarily sells a variety of hot and cold tea-based signature drinks.,it primarily sells a variety of hot and cold tea-based signature drinks.,0.0
"the tibetan project was codenamed ""st circus"", and it was similar to both the cia operation that trained dissident cubans in what later became the bay of pigs invasion and the united states military's arming and training of the mujahideen to fight off soviet forces .","the tibetan project was codenamed ""st circus"", and it was similar to both the cia operation that trained dissident cubans in what later became the bay of pigs invasion and the united states military's arming and training of the mujahideen to fight off soviet invaders .",0.019166810900139736
"for 83 years, the hollow was home to the polo grounds sports stadium.","for 83 years, the hollow was home to the polo grounds sports stadium.",0.0
"the paratroopers were the ones to capture the wailing wall and the temple mount - a moment that is considered as ""historic"" and the ""highlight of this war"" by the majority of the israeli public, mainly due to the sacredness of these places to the jewish people.","the paratroopers were the ones to capture the wailing wall and the temple mount - a moment that is considered as ""historic"" and the ""highlight of this war"" by the majority of the israeli public, mainly due to the religious significance of these places to the jewish people.",0.046896757896487444
in constrast to the current price system method.,in contrast to the current price system method.,0.026939077708614104
"it was met with opposition by the student body but greg watson, the principal, pled ignorance to the issue and has stated that he had received positive support regarding it.","it was met with opposition by the student body but greg watson, the principal, said that he had received positive support regarding it.",0.05523507910970025
"the language is sometimes referred to in english as gaelic (sampa: /""geilik/) or irish gaelic but is more generally referred to in ireland simply as the irish language or simply irish are preferred.","the language is sometimes referred to in english as gaelic (sampa: /""geilik/) or irish gaelic but is more generally referred to in ireland simply as the irish language or irish .",0.05350897423097638
"charter schools are another example of alternative education, which have in the recent years grown in numbers in the us and gained greater importance in its public education system.","charter schools are another example of alternative education, which have in the recent years grown in numbers in the us and gained some importance in its public education system.",0.032923251027030156
"in the old testament, amraphel ( amrpel) was a king of shinar ( sumer ) in genesis xiv.1 and 9, who invaded the west along with chedorlaomer, king of elam, and others, and defeated sodom and the other cities of the plain in the battle of the vale of siddim.","in the old testament, amraphel ( amrpel) was a king of shinar ( sumer ) in genesis xiv.1 and 9, who invaded the west along with chedorlaomer, king of elam, and others, and defeated sodom and the other cities of the plain in the battle of the vale of siddim.",0.0
hin the grand final he was unable to secure the points needed with neil kelly's widnes vikings running out victors 24-12.,in the grand final he was unable to secure the points needed with neil kelly's widnes vikings running out victors 24-12.,0.010483039640285964
villa maria is one of two all male dormitories on campus and hold the army rotc offices.,villa maria is one of two all male dormitories on campus and hold the army rotc offices.,0.0
"bachmann has taken a strong opposition to the legalization of abortion and has been endorsed in her runs for congress by the susan b. anthony list and minnesota citizens concerned for life; at a debate among presidential candidates in new hampshire, when asked if abortion should be allowed in cases of rape or incest, bachmann responded that she is ""100 per cent pro-life"".","bachmann has taken a strong opposition to the practice of abortion and has been endorsed in her runs for congress by the susan b. anthony list and minnesota citizens concerned for life; at a debate among presidential candidates in new hampshire, when asked if abortion should be allowed in cases of rape or incest, bachmann responded that she is ""100 per cent pro-life"".",0.02256769465108616
"clifford has three churches, an anglican church, clifford methodist church, and st. edward's catholic church, which has an extremely interesting history.","clifford has three churches, an anglican church, clifford methodist church, and st. edward's catholic church, which has an interesting history.",0.05919172211479042
"from this, diplo went from an unknown dj to taking off as a producer, landing him collaborations with artists like shakira, robyn, kid cudi, bruno mars and snoop dogg, as well as work with maluca, kid sister, die antwoord, alex claire, rolo tomassi, amanda blank, dark meat.","from this, diplo went from an unknown dj to taking off as a producer, landing him collaborations with artists like shakira, robyn, kid cudi, bruno mars and snoop dogg, as well as work with maluca, kid sister, die antwoord, alex claire, rolo tomassi, amanda blank, dark meat.",0.0
"gill has been controversial in his view of welsh people; in 1998 his descriptions of welsh people as ""dark, ugly little trolls"" in the sunday times were reported to the commission for racial equality as racist.","gill has been controversial in his view of welsh people; in 1998 his descriptions of welsh people as ""dark, ugly little trolls"" in the sunday times were reported to the commission for racial equality as racist.",0.0
these actions were later heavily fictionalized in the 1981 charles bronson film death hunt .,these actions were later heavily fictionalized in the 1981 charles bronson film death hunt .,0.0
"the ""body count"" and attrition warfare strategies used in the vietnam war came directly from his attempting to apply his statistical logic worldview to the battlefield.","the ""body count"" and attrition warfare strategies used in the vietnam war came directly from his attempting to apply his statistical logic worldview to the battlefield.",0.0
"in 2002, under strong pressure from the eu the parliament finally ended the disparate provisions and changed the age of consent to 17 for both hetero and homosexual acts.","in 2002, under strong pressure from the eu the government finally ended the disparate provisions and changed the age of consent to 17 for both hetero and homosexual acts.",0.033753077313966984
"interspersing history, travelogue and interviews, dickens in america offers insight into charles dickens' love/hate relationship with north america and paints a personal and revealing portrait of modern day usa.","interspersing history, travelogue and interviews, dickens in america offers insight into charles dickens' love/hate relationship with north america and presents a personal and revealing portrait of modern day usa.",0.021147215083291447
"one of the largest historical famines (proportional to the affected population) was the irish potato famine, which began in 1845 and occurred as food was being shipped from ireland to england because the english could afford to pay higher prices.","one of the historical famines (proportional to the affected population) was the irish potato famine, which began in 1845 and occurred as food was being shipped from ireland to england because the english could afford to pay higher prices.",0.020520482668443647
november 26 – national assembly of azerbaijan abolishes the autonomous status of nagorno-karabakh autonomous oblast of azerbaijan and renames several cities back to their azeri names.,november 26 – national assembly of azerbaijan abolishes the autonomous status of nagorno-karabakh autonomous oblast of azerbaijan and renames several cities to their azeri versions of the names.,0.04353097163064826
"as a member of the standing committee and a president of the regional group (national front/gathering for the nord-pas-de-calais), she led a resolute opposition facing the left-wing regional executive managed by daniel percheron.","as a member of the standing committee and a president of the regional group (national front/gathering for the nord-pas-de-calais), she led an opposition facing the left-wing regional executive managed by daniel percheron.",0.027881782912671963
boston university school of law offers a broad selection of legal classes and seminars (approximately 150) with a student to faculty ratio at 12:1.,"boston university school of law has approximately 150 full time students, and offers a broad selection of legal classes and seminars with a student to faculty ratio at 12:1.",0.06226320527621993
"in europe, avalon was selected for the cannes film festival and won awards at other european festivals : in spain, it was awarded ""best cinematography"" at the catalonian international film festival (2001), and in the united kingdom, it won the ""best film"" award at sci-fi-london (2002).","in europe, avalon was selected for the cannes film festival and won awards at other european festivals: in spain, it was awarded ""best cinematography"" at the catalonian international film festival (2001), and in the united kingdom, it won the ""best film"" award at sci-fi-london (2002).",0.0
hercules is an excellent hand to hand combatant and is a excellent greco-roman wrestler.,"hercules is not only a skilled fighter but exceptionally powerful in hand to hand combat, possessing a degree of superhuman strength.",0.24144965026639617
"in 2008, he helped joanne herring (of charlie wilsons war fame) launch the marshall plan charities, a group dedicated to winning the peace in afghanistan returning to the battlefields he shared with joanne and charlie in 1983. marshall plan charities, using private donations, redevelops small villages in afghanistan .","in 2008, he helped joanne herring (of charlie wilsons war fame) launch the marshall plan charities, a group dedicated to winning the peace in afghanistan returning to the battlefields he shared with joanne and charlie in 1983. marshall plan charities, using private donations, redevelops small villages in afghanistan.",0.0
many types of aircraft are stationed here at any given time but the numbers and type of aircraft and personel are deemed classified for the safety of the personnel assigned there .,many types of aircraft are stationed here at any given time but the numbers and type of aircraft and personel are deemed classified for the safety of u. s. personnel .,0.04233799991503373
david barton is an author and historian who talks about the church-state relationship in the united states of america.,david barton is an author and historian whose work on the church-state relationship in the united states of america has been criticized by some other historians.,0.10232377506928703
"the dogs were useful as ratters in the stable yard, bolters of fox for the hunt, and family companions.","the dogs were useful as ratters in the stable yard, bolters of fox for the hunt, and companions.",0.055245445173386656
"grossman's speech at the rabin memorial november 4, 2006 retrieved november 20, 2006.","grossman's speech at the rabin memorial november 4, 2006 retrieved november 20, 2006.",0.0
"this remarkably simple equation relates five of the most significant mathematical quantities 0, 1, π, e, and i by means of the basic operations of addition, multiplication, and exponentiation.","this equation relates five of the most significant mathematical quantities 0, 1, π, e, and i by means of the basic operations of addition, multiplication, and exponentiation.",0.06154293230359566
"the mclaren f1 is considered by many to still be the greatest supercar, ever made.","the mclaren f1 is often considered to be the greatest supercar, ever made.",0.1166330734410433
"he regards israel 's consistent refusal to stop building settlements on palestinian land, in defiance of international undertakings, from camp david, to the oslo accord and the road map, as 'the most criminal enterprise in its history'.","he regards israel 's consistent refusal to stop building settlements on palestinian land, in defiance of international undertakings, from camp david, to the oslo accord and the road map, as 'the most criminal enterprise in its history'.",0.0
the band struck a deal with the local order of radical catholic nuns to open & run the legendary club vex at the catholic youth building (now self help graphics) where they booked & introduced eastside to westside groups (i.e.,the band struck a deal with the local order of radical catholic nuns to open & run the club vex at the catholic youth building (now self help graphics) where they booked & introduced eastside to westside groups (i.e.,0.02932333084058285
"while muslim writers have tended to speak highly muhammad, western tradition has at times been critical of him.","while muslim writers have tended to speak highly of muhammad, western tradition has at times been critical of him.",0.021868314196650713
"since 1991, she has owned and managed a men's clothing store in studio city, california, called armani wells.","since 1991, she has owned and managed a men's clothing store in studio city, california, called armani wells.",0.0
thug 2 also sees the return of the classic mode .,thug 2 also sees the return of the classic mode .,0.0
"the harriet tubman free school – the high school program of the free school of albany was founded in 1969. htfs states that they are "" built upon principles of autonomy, respect, and personal responsibility "" .","the harriet tubman free school – the high school program of the free school of albany was founded in 1969. htfs states that they are "" built upon principles of autonomy, respect, and personal responsibility "" .",0.0
"in 2010, as host of q&a, jones apologized to former prime minister john howard after a man threw his shoes at the howard in protest against the iraq war.","in 2010, as host of q&a, jones apologised to former prime minister john howard after a man threw his shoes at the howard in protest against the iraq war.",0.010957201427498372
the nac appropriated a quote from scholar charles murray and added their commentary so as to appropriate the quote for their purposes.,the nac appropriated a quote from scholar charles murray and added their commentary so as to appropriate the quote for their purposes.,0.0
the number of civilians massacred were as high as 166 (palliyagodella massacre).,the number of civilians killed were as high as 166 (palliyagodella massacre).,0.09316759991713283
"a draft dodger is a term that refers to a person who avoids (""dodges"") the conscription policies of the nation in which he or she is a citizen or resident by leaving the country, going into hiding, or other attempts at fraudulent means.","a draft evader is a term that refers to a person who avoids (""dodges"") the conscription policies of the nation in which he or she is a citizen or resident by leaving the country, going into hiding, or other attempts at fraudulent means.",0.017320845798962595
"in the two years after the 2001 election the howard government continued its policies on national security and ""border protection"" issues, while seeking to further its agenda of conservative social policies and pro-business economic reforms.","in the two years after the 2001 election the howard government continued its policies on national security and ""border protection"" issues, while seeking to further its agenda of social policies associated with a conservative viewpoint and pro-business economic reforms.",0.033038322680434856
"according to andrea gerlins wall street journal article, a matter of degree: how a jury decided that a coffee spill is worth $2.9 million, sept. 1, 1994, p. a1, members of the jury learned at the trial that, 180-degree super-heated coffee like that mcdonalds served, may produce third-degree burns (where skin grafting is necessary) in about 12 to 15 seconds (as a reference, the boiling point of water is 212 degrees fahrenheit).","according to andrea gerlins wall street journal article, a matter of degree: how a jury decided that a coffee spill is worth $2.9 million, sept. 1, 1994, p. a1, members of the jury learned at the trial that, 180-degree super-heated coffee like that mcdonalds served, may produce third-degree burns (where skin grafting is necessary) in about 12 to 15 seconds (as a reference, the boiling point of water is 212 degrees fahrenheit).",0.0
"the second silesian uprising was the second out of three uprisings of the polish people in the upper silesia region against the german government in order to separate the region from germany and join poland, which had been established following world war i (1914-1918).","the second silesian uprising was the second out of three uprisings of the polish people in the upper silesia region against the german government in order to separate the region from germany and join poland, which had been reestablished following world war i (1914-1918).",0.008222636253319655
arafat's widow suha arafat reportedly said on dubai television in december 2012 that her husband had planned the uprising.,arafat's widow suha arafat said on dubai television in december 2012 that her husband had planned the uprising.,0.0670803180055085
"in rural india and several other countries, dowry is generally acknowledged to be a contributing factor to female infanticide.","in rural india and several other countries, dowry is acknowledged to be a contributing factor to female infanticide.",0.05273190916047237
rp = received pronunciation of perceived british accent.,rp = received pronunciation of british accent under which english royalty is trained .,0.19307523116672992
"microsoft has talked about the idea of ""delighters"" - updates that will be regularly rolled out over time to extend the platform 's functionality .","microsoft has talked about the idea of ""delighters"" - updates that will be regularly rolled out over time to extend the platform 's functionality .",0.0
"sometimes referred to as the ""queen of pop"", she is noted for her innovative music videos, elaborately mounted stage performances, and use of political, sexual, and religious themes and imagery in her work.","sometimes referred to as the ""queen of pop"", she is noted for her music videos, elaborately mounted stage performances, and use of political, sexual, and religious themes and imagery in her work.",0.036781062504417775
the name sea of japan was standardized in 1919 by the international hydrographic bureau.,the name sea of japan was standardized in 1919 by the international hydrographic bureau.,0.0
"due to the huge distance between us (approximately 7000 light years), the pillars of creation may already be gone, and instead a stellar star nursery could have taken its place.","due to the huge distance between us (approximately 7000 light years), the pillars of creation may already be gone, and instead a stellar star nursery could have taken their place.",0.020457737270553725
"wallace said , in a largely overlooked passage of his famous 1858 paper that:","in his paper on the tawny cleanch ( 1858 ) , wallace remarked that :",0.31996102195493925
"founded in 1821, mcgill is considered to be one of the best universities in canada.","founded in 1821, mcgill is one of the largest and most reputable universities in canada.",0.11340738722234248
"panzerkorps, the fbb saw action against the us army 101st airborne division at bastogne.","panzerkorps, the fbb saw action against the us army 101st airborne division at bastogne.",0.0
"however; after the tiananmen square protests of 1989, he was removed from the drafting committee.",this was followed by the tiananmen square massacre in 1989.,0.3254472895246275
barry attended university high school in san diego where he began surfing and graduated from baseball powerhouse usc.,barry attended university high school in san diego where he began surfing and graduated from usc.,0.08913497541938331
"the kfir entered service with the iaf in 1975, the first units being assigned to the 101st ""first fighter"" squadron.","the kfir entered service with the iaf in 1975, the first units being assigned to the 101st ""first fighter"" squadron.",0.0
"hilary du pr was born in woking, surrey, the eldest child of an upper middle-class, family headed by an accountant father and a pianist mother.","hilary du pr was born in woking, surrey, the eldest child of an family headed by an accountant father and a pianist mother.",0.07187634884472867
"in early november 2004, mary and heather appeared with the rest of her family at a victory rally for the bush/cheney ticket, causing a virginia pro- family advocate to express disappointment that the bush administration would flaunt a lesbian and her partner on stage in front of supporters who view homosexuality as an immoral or unnatural choice.","in early november 2004, mary and heather appeared with the rest of her family at a victory rally for the bush/cheney ticket, causing one family values advocate to express disappointment that the bush administration would flaunt a lesbian and her partner on stage in front of supporters who view homosexuality as an immoral or unnatural choice.",0.02725774626199368
the content on +972 magazine represents a point of view that is left wing and progressive .,the content on +972 magazine represents a point of view that is pro-palestinian and critical of israeli government policy .,0.14639720781610255
production of this aircraft has now ended.,production of this aircraft has now ended.,0.0
"however, the american akita is seen by some american breeders as being a different breed than the japanese and these breeders advocate a splitting of the one breed into two.","however, the american akita is seen by some american breeders as being a different breed than the japanese and these breeders advocate a splitting of the one breed into two.",0.0
the same team also found out that the bedouin nomads of the middle east actually have some european and south asian blood.,the same team also found out that the bedouin nomads of the middle east have ancestry from relatively distant populations such as europe ans south asia .,0.11994397110746793
"hank hanegraaff is still president of the christian research institute, which had been located in rancho santa margarita, california.","hank hanegraaff is still president of the christian research institute, which had been located in rancho santa margarita, california.",0.0
"the invasive green crab, carcinus maenas, can turn off top down control by facilitating the recovery of salt marsh ecosystems.","Conversely , the invasive green crab, carcinus maenas, can enhance bottom up control by facilitating the recovery of salt marsh ecosystems.",0.08334689832964529
"three days later, ras kass dropped a diss record called ""hush little baby"" which hinges on various veritably factual details from the game's past and is available in mp3 format from raskass-central.com.","three days later, ras kass released a scathing diss record called ""hush little baby"" which hinges on various veritably factual details from the game's past and is available in mp3 format from raskass-central.com.",0.048013629167417096
"the older social programs and policies were still supported, however; the fraternity turned its attention to new social needs .","the older social programs and policies were still supported, however; the fraternity turned its attention to new social issues .",0.04329356379847944
"as a result of the big ten not playing a round-robin schedule , michigan and minnesota will not play in 2009 or 2010, the first break in the series since 1999.","as a result of the big ten 's scheduling machinations , michigan and minnesota will not play in 2009 or 2010, the first break in the series since 1999.",0.08203850382820504
"com news on africa, updated regularly.","com news on africa, updated regularly.",0.0
"in the presidential election of 1940, lewis, heavily dependent on pro-soviet organizers, rejected roosevelt and supported wendell willkie, the republican candidate, fearing roosevelt's desire for american involvement in world war ii during a period in which the soviet union maintained a non-aggression pact with germany.","in the presidential election of 1940, lewis, heavily dependent on pro-soviet organizers, rejected roosevelt and supported wendell willkie, the republican candidate, fearing roosevelt's desire for american involvement in world war ii during a period in which the soviet union maintained a non-aggression pact with germany.",0.0
"israel is currently also embroiled in an ongoing conflict with palestinians in the territories controlled since the six day war in 1967, despite the signing of the oslo accords on september 13 1993, and the ongoing efforts of israeli, palestinian and global peacemakers.","israel is currently also embroiled in an ongoing conflict with palestinians in the territories controlled since the six day war in 1967, despite the signing of the oslo accords on september 13 1993, and the ongoing efforts of israeli, palestinian and global peacemakers.",0.0
"a paper by lydiard h. horton, read in 1915 at a joint meeting of the american psychological association and the new york academy of sciences, called freud's dream theory ""dangerously inaccurate"" and said that ""rank confabulations...appear to hold water, psychoanalytically"" .","a paper by lydiard h. horton, read in 1915 at a joint meeting of the american psychological association and the new york academy of sciences, called freud's dream theory ""dangerously inaccurate"" and noted that ""rank confabulations...appear to hold water, psychoanalytically"" .",0.0181257417894835
the lawyers claim that the military made the force-feeding process unnecessary painful and humiliating to break a hunger strike that at one point included more than 100 detainees.,the lawyers say that the military made the force-feeding process unnecessarily painful and humiliating to break a hunger strike that at one point included more than 100 detainees.,0.017154461702515757
"it was opened on june 1, 2003 after three years of reconstruction work.","the palace was opened on june 1, 2003 after three years of reconstruction work.",0.08649078030209294
"to visit the secret exchanges between henry and eleanor through the medium of the tapestry designs from the famous dame la licorne series, see:","the dame á la licorne tapestries ( translated as the lady and the unicorn) , created in circa 1500) .",0.2984058870636369
"created in 1987 by shaikh ahmed yassin of the gaza wing of the muslim brotherhood, hamas is known outside of palestine chiefly for its suicide bombings and other attacks directed against israeli civilian and military targets.","created in 1987 by shaikh ahmed yassin of the gaza wing of the muslim brotherhood, hamas is known for its suicide bombings and other attacks directed against israeli civilian and military targets.",0.04662109754321308
"however , in the united kingdom, uk82 (also known as uk hardcore) bands such as the exploited, charged gbh, discharge, and the anti-nowhere league occupied the cultural space that american-style hardcore did elsewhere.","however , in the united kingdom, uk82 (also known as uk hardcore) bands such as the exploited, charged gbh, discharge, and the anti-nowhere league occupied the cultural space that american-style hardcore did elsewhere.",0.0
"therefore, being long a delta -hedged call results in the same returns as being long a delta -hedged put.",this relationship forms the famous put-call parity theorem .,0.37958454898897226
chicks with guns is a photo-book featuring portraits of american women from different backgrounds with their firearms.,chicks with guns is a photo-book featuring portraits of american women from different backgrounds with their firearms.,0.0
he then started a relationship with janae timmins.,this comment was intended in jest .,0.21046689803094087
workers for vans shoes do not have protections from forced overtime and employer-blocked freedom of movement.,workers for vans shoes do not have protections from forced overtime and employer-blocked freedom of movement.,0.0
"dan melchior is a singer/songwriter/guitarist who grew up in shepperton (just outside london), england and is often labeled a 'garage rock' musician.","dan melchior is a singer/songwriter/guitarist who grew up in shepperton (just outside london), england and is sometimes described as a 'garage rock' musician.",0.07455089135011442
"unfortunately, he would only work for levy a short time, as he died in 1995. richard then became the creative director for the music sales corporation, then managing director and producer for wolf fang productions.","unfortunately, he would only work for levy a short time, as he died in 1995. richard then became the creative director for the music sales corporation, then managing director and producer for wolf fang productions.",0.0
"its only major rival in the soft drink industry is pepsi, which began as a coke imitator in the early 20th century.","its only major rival in the soft drink industry is pepsi, which began as a competitor to coca-cola in the early 20th century.",0.08130647894567045
the impact of keynesianism can be seen by the wave of economists who have based their analysis on a criticism of keynesianism.,"textbooks such as greg mankiw 's principles of economics ( 6th edition ) introduce readers to keynesian results in chapter 11 , but reference them again only once in the remaining 34 chapters.",0.22343707306243388
"following two more mediocre seasons for montreal, he was released in 1991. he then moved to the echl and played four more seasons before retiring in 1995.","following two more seasons for montreal, he was released in 1991. he then moved to the echl and played four more seasons before retiring in 1995.",0.03646573121754034
"doyle-price employs her partner mark coxshall as her part-time office manager on a salary up to 30,000. the practice of mps employing family members has been criticised by some sections of the media on the lines that it promotes nepotism.","doyle-price employs her partner mark coxshall as her part-time office manager on a salary up to 30,000. the practice of mps employing family members has been criticised on the lines that it promotes nepotism.",0.03642712242074032
the thirteen colonies in north america to be independent of the kingdom of great britain and explained their reasons for doing so.,the thirteen colonies in north america to be independent of the kingdom of great britain and explained their justifications for doing so.,0.06910054746869579
"at one o'clock, scrooge is visited by the victorian ghost of christmas past, who takes him back in time to his childhood and early adult life.","at one o'clock, scrooge is visited by the ghost of christmas past, who takes him back in time to his childhood and early adult life.",0.04302878569506323
"recent genetic studies have shown genetic differences, especially between han chinese in the southernmost coastal and inland areas (guangdong, guangxi, fujian, guizhou, yunnan, hainan, hong kong, macau) and han chinese in the rest of china.","this is due to the large geographic spread of the han people to areas throughout eastern, southern, northern and western china.",0.25489197932697344
"in the mid-'70s, dc launched numerous new titles such as jack kirby's new gods and steve ditko's shade the changing man.","during the mid-'70s , dc launched numerous new titles such as jack kirby's new gods and steve ditko's shade the changing man.",0.037003056719977244
"as of 2017, kid rock has been known to make numerous overtly political speeches at many of his tour dates, making comments which have been perceived as being transphobic.","as of 2017, kid rock has been known to make numerous overtly political speeches at many of his tour dates, making comments which have been reported as being transphobic.",0.03188558084814525
"the fourth story is ""the persecutor,"" an homage to jazz and particularly the creator of bebop, charlie parker, in which cortzar unfurls countless musical choices, between allegories and metaphors, that reveal to the reader the author's exquisite melomania (passion for music).","in ""the persecutor,"" an homage to jazz and particularly the creator of bebop, charlie parker, cortzar unfurls countless musical choices, between allegories and metaphors, that reveal to the reader the author's exquisite melomania (passion for music).",0.037960893267600944
"llanthony priory is a partly ruined former augustinian priory in the secluded vale of ewyas, a steep sided once glaciated valley within the black mountains area of the brecon beacons national park in monmouthshire, south east wales.",it is usually considered a pastoral image of wide appeal.,0.22771617450165962
"if china should acquire the s-400, reported to initially consist of six batteries, it would significantly improve china's ability to defend its own air space and serve as an effective stand-off weapon against air attacks.","if china should acquire the s-400, reported to initially consist of six batteries, it would significantly improve china's ability to defend its own air space and serve as a stand-off weapon against air attacks.",0.034918040766845675
"misconception: the phrase ""begs the question"" was synonymous with ""raises the question"" when it was originally coined .","misconception: the phrase ""begs the question"" is synonymous with ""raises the question"".",0.10157765538725157
"the two-tiered shield should be able to intercept any incoming missile launched 5,000 kilometers away.","the two-tiered shield will attempt to intercept any incoming missile launched 5,000 kilometers away.",0.096002806482381
